dg_id,dg_name_x,dg_state,SideEffect-ID,Freq-No,SideEffect,indication-ID,indication_name,Unique_Drugs_Count
DB00014,Goserelin,solid,C0019572,0.07,Hirsutism,C0002871,Anemia,1.0
DB00014,Goserelin,solid,C0019572,0.07,Hirsutism,C0006142,Malignant neoplasm of breast,1.0
DB00014,Goserelin,solid,C0019572,0.07,Hirsutism,C0006826,Malignant Neoplasms,1.0
DB00014,Goserelin,solid,C0019572,0.07,Hirsutism,C0014175,Endometriosis,2.0
DB00014,Goserelin,solid,C0019572,0.07,Hirsutism,C0025323,Menorrhagia,1.0
DB00014,Goserelin,solid,C0019572,0.07,Hirsutism,C0025874,Metrorrhagia,1.0
DB00014,Goserelin,solid,C0019572,0.07,Hirsutism,C0027627,Neoplasm Metastasis,2.0
DB00014,Goserelin,solid,C0019572,0.07,Hirsutism,C0030193,Pain,1.0
DB00014,Goserelin,solid,C0019572,0.07,Hirsutism,C0042133,Uterine Fibroids,1.0
DB00014,Goserelin,solid,C0019572,0.07,Hirsutism,C0153690,Bone cancer metastatic,1.0
DB00014,Goserelin,solid,C0019572,0.07,Hirsutism,C0178879,Urinary tract obstruction,3.0
DB00014,Goserelin,solid,C0019572,0.07,Hirsutism,C0376358,Malignant neoplasm of prostate,3.0
DB00014,Goserelin,solid,C0019572,0.07,Hirsutism,C0600139,Prostate carcinoma,2.0
DB00014,Goserelin,solid,C0019572,0.07,Hirsutism,C3495917,Advanced breast cancer,1.0
DB00014,Goserelin,solid,C0020437,0.001,Hypercalcaemia,C0002871,Anemia,1.0
DB00014,Goserelin,solid,C0020437,0.001,Hypercalcaemia,C0006142,Malignant neoplasm of breast,1.0
DB00014,Goserelin,solid,C0020437,0.001,Hypercalcaemia,C0006826,Malignant Neoplasms,1.0
DB00014,Goserelin,solid,C0020437,0.001,Hypercalcaemia,C0014175,Endometriosis,2.0
DB00014,Goserelin,solid,C0020437,0.001,Hypercalcaemia,C0025323,Menorrhagia,1.0
DB00014,Goserelin,solid,C0020437,0.001,Hypercalcaemia,C0025874,Metrorrhagia,1.0
DB00014,Goserelin,solid,C0020437,0.001,Hypercalcaemia,C0027627,Neoplasm Metastasis,2.0
DB00014,Goserelin,solid,C0020437,0.001,Hypercalcaemia,C0030193,Pain,1.0
DB00014,Goserelin,solid,C0020437,0.001,Hypercalcaemia,C0042133,Uterine Fibroids,1.0
DB00014,Goserelin,solid,C0020437,0.001,Hypercalcaemia,C0153690,Bone cancer metastatic,1.0
DB00014,Goserelin,solid,C0020437,0.001,Hypercalcaemia,C0178879,Urinary tract obstruction,3.0
DB00014,Goserelin,solid,C0020437,0.001,Hypercalcaemia,C0376358,Malignant neoplasm of prostate,3.0
DB00014,Goserelin,solid,C0020437,0.001,Hypercalcaemia,C0600139,Prostate carcinoma,2.0
DB00014,Goserelin,solid,C0020437,0.001,Hypercalcaemia,C3495917,Advanced breast cancer,1.0
DB00014,Goserelin,solid,C0020443,,Hypercholesterolaemia,C0002871,Anemia,1.0
DB00014,Goserelin,solid,C0020443,,Hypercholesterolaemia,C0006142,Malignant neoplasm of breast,1.0
DB00014,Goserelin,solid,C0020443,,Hypercholesterolaemia,C0006826,Malignant Neoplasms,1.0
DB00014,Goserelin,solid,C0020443,,Hypercholesterolaemia,C0014175,Endometriosis,2.0
DB00014,Goserelin,solid,C0020443,,Hypercholesterolaemia,C0025323,Menorrhagia,1.0
DB00014,Goserelin,solid,C0020443,,Hypercholesterolaemia,C0025874,Metrorrhagia,1.0
DB00014,Goserelin,solid,C0020443,,Hypercholesterolaemia,C0027627,Neoplasm Metastasis,2.0
DB00014,Goserelin,solid,C0020443,,Hypercholesterolaemia,C0030193,Pain,1.0
DB00014,Goserelin,solid,C0020443,,Hypercholesterolaemia,C0042133,Uterine Fibroids,1.0
DB00014,Goserelin,solid,C0020443,,Hypercholesterolaemia,C0153690,Bone cancer metastatic,1.0
DB00014,Goserelin,solid,C0020443,,Hypercholesterolaemia,C0178879,Urinary tract obstruction,3.0
DB00014,Goserelin,solid,C0020443,,Hypercholesterolaemia,C0376358,Malignant neoplasm of prostate,3.0
DB00014,Goserelin,solid,C0020443,,Hypercholesterolaemia,C0600139,Prostate carcinoma,2.0
DB00014,Goserelin,solid,C0020443,,Hypercholesterolaemia,C3495917,Advanced breast cancer,1.0
DB00014,Goserelin,solid,C0020456,,Hyperglycaemia,C0002871,Anemia,1.0
DB00014,Goserelin,solid,C0020456,,Hyperglycaemia,C0006142,Malignant neoplasm of breast,1.0
DB00014,Goserelin,solid,C0020456,,Hyperglycaemia,C0006826,Malignant Neoplasms,1.0
DB00014,Goserelin,solid,C0020456,,Hyperglycaemia,C0014175,Endometriosis,2.0
DB00014,Goserelin,solid,C0020456,,Hyperglycaemia,C0025323,Menorrhagia,1.0
DB00014,Goserelin,solid,C0020456,,Hyperglycaemia,C0025874,Metrorrhagia,1.0
DB00014,Goserelin,solid,C0020456,,Hyperglycaemia,C0027627,Neoplasm Metastasis,2.0
DB00014,Goserelin,solid,C0020456,,Hyperglycaemia,C0030193,Pain,1.0
DB00014,Goserelin,solid,C0020456,,Hyperglycaemia,C0042133,Uterine Fibroids,1.0
DB00014,Goserelin,solid,C0020456,,Hyperglycaemia,C0153690,Bone cancer metastatic,1.0
DB00014,Goserelin,solid,C0020456,,Hyperglycaemia,C0178879,Urinary tract obstruction,3.0
DB00014,Goserelin,solid,C0020456,,Hyperglycaemia,C0376358,Malignant neoplasm of prostate,3.0
DB00014,Goserelin,solid,C0020456,,Hyperglycaemia,C0600139,Prostate carcinoma,2.0
DB00014,Goserelin,solid,C0020456,,Hyperglycaemia,C3495917,Advanced breast cancer,1.0
DB00014,Goserelin,solid,C0020458,,Hyperhidrosis,C0002871,Anemia,1.0
DB00014,Goserelin,solid,C0020458,,Hyperhidrosis,C0006142,Malignant neoplasm of breast,1.0
DB00014,Goserelin,solid,C0020458,,Hyperhidrosis,C0006826,Malignant Neoplasms,1.0
DB00014,Goserelin,solid,C0020458,,Hyperhidrosis,C0014175,Endometriosis,2.0
DB00014,Goserelin,solid,C0020458,,Hyperhidrosis,C0025323,Menorrhagia,1.0
DB00014,Goserelin,solid,C0020458,,Hyperhidrosis,C0025874,Metrorrhagia,1.0
DB00014,Goserelin,solid,C0020458,,Hyperhidrosis,C0027627,Neoplasm Metastasis,2.0
DB00014,Goserelin,solid,C0020458,,Hyperhidrosis,C0030193,Pain,1.0
DB00014,Goserelin,solid,C0020458,,Hyperhidrosis,C0042133,Uterine Fibroids,1.0
DB00014,Goserelin,solid,C0020458,,Hyperhidrosis,C0153690,Bone cancer metastatic,1.0
DB00014,Goserelin,solid,C0020458,,Hyperhidrosis,C0178879,Urinary tract obstruction,3.0
DB00014,Goserelin,solid,C0020458,,Hyperhidrosis,C0376358,Malignant neoplasm of prostate,3.0
DB00014,Goserelin,solid,C0020458,,Hyperhidrosis,C0600139,Prostate carcinoma,2.0
DB00014,Goserelin,solid,C0020458,,Hyperhidrosis,C3495917,Advanced breast cancer,1.0
DB00014,Goserelin,solid,C0020473,,Hyperlipidaemia,C0002871,Anemia,1.0
DB00014,Goserelin,solid,C0020473,,Hyperlipidaemia,C0006142,Malignant neoplasm of breast,1.0
DB00014,Goserelin,solid,C0020473,,Hyperlipidaemia,C0006826,Malignant Neoplasms,1.0
DB00014,Goserelin,solid,C0020473,,Hyperlipidaemia,C0014175,Endometriosis,2.0
DB00014,Goserelin,solid,C0020473,,Hyperlipidaemia,C0025323,Menorrhagia,1.0
DB00014,Goserelin,solid,C0020473,,Hyperlipidaemia,C0025874,Metrorrhagia,1.0
DB00014,Goserelin,solid,C0020473,,Hyperlipidaemia,C0027627,Neoplasm Metastasis,2.0
DB00014,Goserelin,solid,C0020473,,Hyperlipidaemia,C0030193,Pain,1.0
DB00014,Goserelin,solid,C0020473,,Hyperlipidaemia,C0042133,Uterine Fibroids,1.0
DB00014,Goserelin,solid,C0020473,,Hyperlipidaemia,C0153690,Bone cancer metastatic,1.0
DB00014,Goserelin,solid,C0020473,,Hyperlipidaemia,C0178879,Urinary tract obstruction,3.0
DB00014,Goserelin,solid,C0020473,,Hyperlipidaemia,C0376358,Malignant neoplasm of prostate,3.0
DB00014,Goserelin,solid,C0020473,,Hyperlipidaemia,C0600139,Prostate carcinoma,2.0
DB00014,Goserelin,solid,C0020473,,Hyperlipidaemia,C3495917,Advanced breast cancer,1.0
DB00014,Goserelin,solid,C0020517,0.1,Hypersensitivity,C0002871,Anemia,1.0
DB00014,Goserelin,solid,C0020517,0.1,Hypersensitivity,C0006142,Malignant neoplasm of breast,1.0
DB00014,Goserelin,solid,C0020517,0.1,Hypersensitivity,C0006826,Malignant Neoplasms,1.0
DB00014,Goserelin,solid,C0020517,0.1,Hypersensitivity,C0014175,Endometriosis,2.0
DB00014,Goserelin,solid,C0020517,0.1,Hypersensitivity,C0025323,Menorrhagia,1.0
DB00014,Goserelin,solid,C0020517,0.1,Hypersensitivity,C0025874,Metrorrhagia,1.0
DB00014,Goserelin,solid,C0020517,0.1,Hypersensitivity,C0027627,Neoplasm Metastasis,2.0
DB00014,Goserelin,solid,C0020517,0.1,Hypersensitivity,C0030193,Pain,1.0
DB00014,Goserelin,solid,C0020517,0.1,Hypersensitivity,C0042133,Uterine Fibroids,1.0
DB00014,Goserelin,solid,C0020517,0.1,Hypersensitivity,C0153690,Bone cancer metastatic,1.0
DB00014,Goserelin,solid,C0020517,0.1,Hypersensitivity,C0178879,Urinary tract obstruction,3.0
DB00014,Goserelin,solid,C0020517,0.1,Hypersensitivity,C0376358,Malignant neoplasm of prostate,3.0
DB00014,Goserelin,solid,C0020517,0.1,Hypersensitivity,C0600139,Prostate carcinoma,2.0
DB00014,Goserelin,solid,C0020517,0.1,Hypersensitivity,C3495917,Advanced breast cancer,1.0
DB00014,Goserelin,solid,C0020538,0.1,Hypertension,C0002871,Anemia,1.0
DB00014,Goserelin,solid,C0020538,0.1,Hypertension,C0006142,Malignant neoplasm of breast,1.0
DB00014,Goserelin,solid,C0020538,0.1,Hypertension,C0006826,Malignant Neoplasms,1.0
DB00014,Goserelin,solid,C0020538,0.1,Hypertension,C0014175,Endometriosis,2.0
DB00014,Goserelin,solid,C0020538,0.1,Hypertension,C0025323,Menorrhagia,1.0
DB00014,Goserelin,solid,C0020538,0.1,Hypertension,C0025874,Metrorrhagia,1.0
DB00014,Goserelin,solid,C0020538,0.1,Hypertension,C0027627,Neoplasm Metastasis,2.0
DB00014,Goserelin,solid,C0020538,0.1,Hypertension,C0030193,Pain,1.0
DB00014,Goserelin,solid,C0020538,0.1,Hypertension,C0042133,Uterine Fibroids,1.0
DB00014,Goserelin,solid,C0020538,0.1,Hypertension,C0153690,Bone cancer metastatic,1.0
DB00014,Goserelin,solid,C0020538,0.1,Hypertension,C0178879,Urinary tract obstruction,3.0
DB00014,Goserelin,solid,C0020538,0.1,Hypertension,C0376358,Malignant neoplasm of prostate,3.0
DB00014,Goserelin,solid,C0020538,0.1,Hypertension,C0600139,Prostate carcinoma,2.0
DB00014,Goserelin,solid,C0020538,0.1,Hypertension,C3495917,Advanced breast cancer,1.0
DB00014,Goserelin,solid,C0020538,0.12,Hypertension,C0002871,Anemia,1.0
DB00014,Goserelin,solid,C0020538,0.12,Hypertension,C0006142,Malignant neoplasm of breast,1.0
DB00014,Goserelin,solid,C0020538,0.12,Hypertension,C0006826,Malignant Neoplasms,1.0
DB00014,Goserelin,solid,C0020538,0.12,Hypertension,C0014175,Endometriosis,2.0
DB00014,Goserelin,solid,C0020538,0.12,Hypertension,C0025323,Menorrhagia,1.0
DB00014,Goserelin,solid,C0020538,0.12,Hypertension,C0025874,Metrorrhagia,1.0
DB00014,Goserelin,solid,C0020538,0.12,Hypertension,C0027627,Neoplasm Metastasis,2.0
DB00014,Goserelin,solid,C0020538,0.12,Hypertension,C0030193,Pain,1.0
DB00014,Goserelin,solid,C0020538,0.12,Hypertension,C0042133,Uterine Fibroids,1.0
DB00014,Goserelin,solid,C0020538,0.12,Hypertension,C0153690,Bone cancer metastatic,1.0
DB00014,Goserelin,solid,C0020538,0.12,Hypertension,C0178879,Urinary tract obstruction,3.0
DB00014,Goserelin,solid,C0020538,0.12,Hypertension,C0376358,Malignant neoplasm of prostate,3.0
DB00014,Goserelin,solid,C0020538,0.12,Hypertension,C0600139,Prostate carcinoma,2.0
DB00014,Goserelin,solid,C0020538,0.12,Hypertension,C3495917,Advanced breast cancer,1.0
DB00014,Goserelin,solid,C0020538,0.06,Hypertension,C0002871,Anemia,1.0
DB00014,Goserelin,solid,C0020538,0.06,Hypertension,C0006142,Malignant neoplasm of breast,1.0
DB00014,Goserelin,solid,C0020538,0.06,Hypertension,C0006826,Malignant Neoplasms,1.0
DB00014,Goserelin,solid,C0020538,0.06,Hypertension,C0014175,Endometriosis,2.0
DB00014,Goserelin,solid,C0020538,0.06,Hypertension,C0025323,Menorrhagia,1.0
DB00014,Goserelin,solid,C0020538,0.06,Hypertension,C0025874,Metrorrhagia,1.0
DB00014,Goserelin,solid,C0020538,0.06,Hypertension,C0027627,Neoplasm Metastasis,2.0
DB00014,Goserelin,solid,C0020538,0.06,Hypertension,C0030193,Pain,1.0
DB00014,Goserelin,solid,C0020538,0.06,Hypertension,C0042133,Uterine Fibroids,1.0
DB00014,Goserelin,solid,C0020538,0.06,Hypertension,C0153690,Bone cancer metastatic,1.0
DB00014,Goserelin,solid,C0020538,0.06,Hypertension,C0178879,Urinary tract obstruction,3.0
DB00014,Goserelin,solid,C0020538,0.06,Hypertension,C0376358,Malignant neoplasm of prostate,3.0
DB00014,Goserelin,solid,C0020538,0.06,Hypertension,C0600139,Prostate carcinoma,2.0
DB00014,Goserelin,solid,C0020538,0.06,Hypertension,C3495917,Advanced breast cancer,1.0
DB00014,Goserelin,solid,C0020538,0.001,Hypertension,C0002871,Anemia,1.0
DB00014,Goserelin,solid,C0020538,0.001,Hypertension,C0006142,Malignant neoplasm of breast,1.0
DB00014,Goserelin,solid,C0020538,0.001,Hypertension,C0006826,Malignant Neoplasms,1.0
DB00014,Goserelin,solid,C0020538,0.001,Hypertension,C0014175,Endometriosis,2.0
DB00014,Goserelin,solid,C0020538,0.001,Hypertension,C0025323,Menorrhagia,1.0
DB00014,Goserelin,solid,C0020538,0.001,Hypertension,C0025874,Metrorrhagia,1.0
DB00014,Goserelin,solid,C0020538,0.001,Hypertension,C0027627,Neoplasm Metastasis,2.0
DB00014,Goserelin,solid,C0020538,0.001,Hypertension,C0030193,Pain,1.0
DB00014,Goserelin,solid,C0020538,0.001,Hypertension,C0042133,Uterine Fibroids,1.0
DB00014,Goserelin,solid,C0020538,0.001,Hypertension,C0153690,Bone cancer metastatic,1.0
DB00014,Goserelin,solid,C0020538,0.001,Hypertension,C0178879,Urinary tract obstruction,3.0
DB00014,Goserelin,solid,C0020538,0.001,Hypertension,C0376358,Malignant neoplasm of prostate,3.0
DB00014,Goserelin,solid,C0020538,0.001,Hypertension,C0600139,Prostate carcinoma,2.0
DB00014,Goserelin,solid,C0020538,0.001,Hypertension,C3495917,Advanced breast cancer,1.0
DB00014,Goserelin,solid,C0020538,0.02,Hypertension,C0002871,Anemia,1.0
DB00014,Goserelin,solid,C0020538,0.02,Hypertension,C0006142,Malignant neoplasm of breast,1.0
DB00014,Goserelin,solid,C0020538,0.02,Hypertension,C0006826,Malignant Neoplasms,1.0
DB00014,Goserelin,solid,C0020538,0.02,Hypertension,C0014175,Endometriosis,2.0
DB00014,Goserelin,solid,C0020538,0.02,Hypertension,C0025323,Menorrhagia,1.0
DB00014,Goserelin,solid,C0020538,0.02,Hypertension,C0025874,Metrorrhagia,1.0
DB00014,Goserelin,solid,C0020538,0.02,Hypertension,C0027627,Neoplasm Metastasis,2.0
DB00014,Goserelin,solid,C0020538,0.02,Hypertension,C0030193,Pain,1.0
DB00014,Goserelin,solid,C0020538,0.02,Hypertension,C0042133,Uterine Fibroids,1.0
DB00014,Goserelin,solid,C0020538,0.02,Hypertension,C0153690,Bone cancer metastatic,1.0
DB00014,Goserelin,solid,C0020538,0.02,Hypertension,C0178879,Urinary tract obstruction,3.0
DB00014,Goserelin,solid,C0020538,0.02,Hypertension,C0376358,Malignant neoplasm of prostate,3.0
DB00014,Goserelin,solid,C0020538,0.02,Hypertension,C0600139,Prostate carcinoma,2.0
DB00014,Goserelin,solid,C0020538,0.02,Hypertension,C3495917,Advanced breast cancer,1.0
DB00014,Goserelin,solid,C0020649,0.001,Hypotension,C0002871,Anemia,1.0
DB00014,Goserelin,solid,C0020649,0.001,Hypotension,C0006142,Malignant neoplasm of breast,1.0
DB00014,Goserelin,solid,C0020649,0.001,Hypotension,C0006826,Malignant Neoplasms,1.0
DB00014,Goserelin,solid,C0020649,0.001,Hypotension,C0014175,Endometriosis,2.0
DB00014,Goserelin,solid,C0020649,0.001,Hypotension,C0025323,Menorrhagia,1.0
DB00014,Goserelin,solid,C0020649,0.001,Hypotension,C0025874,Metrorrhagia,1.0
DB00014,Goserelin,solid,C0020649,0.001,Hypotension,C0027627,Neoplasm Metastasis,2.0
DB00014,Goserelin,solid,C0020649,0.001,Hypotension,C0030193,Pain,1.0
DB00014,Goserelin,solid,C0020649,0.001,Hypotension,C0042133,Uterine Fibroids,1.0
DB00014,Goserelin,solid,C0020649,0.001,Hypotension,C0153690,Bone cancer metastatic,1.0
DB00014,Goserelin,solid,C0020649,0.001,Hypotension,C0178879,Urinary tract obstruction,3.0
DB00014,Goserelin,solid,C0020649,0.001,Hypotension,C0376358,Malignant neoplasm of prostate,3.0
DB00014,Goserelin,solid,C0020649,0.001,Hypotension,C0600139,Prostate carcinoma,2.0
DB00014,Goserelin,solid,C0020649,0.001,Hypotension,C3495917,Advanced breast cancer,1.0
DB00014,Goserelin,solid,C0021053,,Immune system disorder,C0002871,Anemia,1.0
DB00014,Goserelin,solid,C0021053,,Immune system disorder,C0006142,Malignant neoplasm of breast,1.0
DB00014,Goserelin,solid,C0021053,,Immune system disorder,C0006826,Malignant Neoplasms,1.0
DB00014,Goserelin,solid,C0021053,,Immune system disorder,C0014175,Endometriosis,2.0
DB00014,Goserelin,solid,C0021053,,Immune system disorder,C0025323,Menorrhagia,1.0
DB00014,Goserelin,solid,C0021053,,Immune system disorder,C0025874,Metrorrhagia,1.0
DB00014,Goserelin,solid,C0021053,,Immune system disorder,C0027627,Neoplasm Metastasis,2.0
DB00014,Goserelin,solid,C0021053,,Immune system disorder,C0030193,Pain,1.0
DB00014,Goserelin,solid,C0021053,,Immune system disorder,C0042133,Uterine Fibroids,1.0
DB00014,Goserelin,solid,C0021053,,Immune system disorder,C0153690,Bone cancer metastatic,1.0
DB00014,Goserelin,solid,C0021053,,Immune system disorder,C0178879,Urinary tract obstruction,3.0
DB00014,Goserelin,solid,C0021053,,Immune system disorder,C0376358,Malignant neoplasm of prostate,3.0
DB00014,Goserelin,solid,C0021053,,Immune system disorder,C0600139,Prostate carcinoma,2.0
DB00014,Goserelin,solid,C0021053,,Immune system disorder,C3495917,Advanced breast cancer,1.0
DB00014,Goserelin,solid,C0021167,,Incontinence,C0002871,Anemia,1.0
DB00014,Goserelin,solid,C0021167,,Incontinence,C0006142,Malignant neoplasm of breast,1.0
DB00014,Goserelin,solid,C0021167,,Incontinence,C0006826,Malignant Neoplasms,1.0
DB00014,Goserelin,solid,C0021167,,Incontinence,C0014175,Endometriosis,2.0
DB00014,Goserelin,solid,C0021167,,Incontinence,C0025323,Menorrhagia,1.0
DB00014,Goserelin,solid,C0021167,,Incontinence,C0025874,Metrorrhagia,1.0
DB00014,Goserelin,solid,C0021167,,Incontinence,C0027627,Neoplasm Metastasis,2.0
DB00014,Goserelin,solid,C0021167,,Incontinence,C0030193,Pain,1.0
DB00014,Goserelin,solid,C0021167,,Incontinence,C0042133,Uterine Fibroids,1.0
DB00014,Goserelin,solid,C0021167,,Incontinence,C0153690,Bone cancer metastatic,1.0
DB00014,Goserelin,solid,C0021167,,Incontinence,C0178879,Urinary tract obstruction,3.0
DB00014,Goserelin,solid,C0021167,,Incontinence,C0376358,Malignant neoplasm of prostate,3.0
DB00014,Goserelin,solid,C0021167,,Incontinence,C0600139,Prostate carcinoma,2.0
DB00014,Goserelin,solid,C0021167,,Incontinence,C3495917,Advanced breast cancer,1.0
DB00014,Goserelin,solid,C0021177,0.12,Libido increased,C0002871,Anemia,1.0
DB00014,Goserelin,solid,C0021177,0.12,Libido increased,C0006142,Malignant neoplasm of breast,1.0
DB00014,Goserelin,solid,C0021177,0.12,Libido increased,C0006826,Malignant Neoplasms,1.0
DB00014,Goserelin,solid,C0021177,0.12,Libido increased,C0014175,Endometriosis,2.0
DB00014,Goserelin,solid,C0021177,0.12,Libido increased,C0025323,Menorrhagia,1.0
DB00014,Goserelin,solid,C0021177,0.12,Libido increased,C0025874,Metrorrhagia,1.0
DB00014,Goserelin,solid,C0021177,0.12,Libido increased,C0027627,Neoplasm Metastasis,2.0
DB00014,Goserelin,solid,C0021177,0.12,Libido increased,C0030193,Pain,1.0
DB00014,Goserelin,solid,C0021177,0.12,Libido increased,C0042133,Uterine Fibroids,1.0
DB00014,Goserelin,solid,C0021177,0.12,Libido increased,C0153690,Bone cancer metastatic,1.0
DB00014,Goserelin,solid,C0021177,0.12,Libido increased,C0178879,Urinary tract obstruction,3.0
DB00014,Goserelin,solid,C0021177,0.12,Libido increased,C0376358,Malignant neoplasm of prostate,3.0
DB00014,Goserelin,solid,C0021177,0.12,Libido increased,C0600139,Prostate carcinoma,2.0
DB00014,Goserelin,solid,C0021177,0.12,Libido increased,C3495917,Advanced breast cancer,1.0
DB00014,Goserelin,solid,C0021177,0.19,Libido increased,C0002871,Anemia,1.0
DB00014,Goserelin,solid,C0021177,0.19,Libido increased,C0006142,Malignant neoplasm of breast,1.0
DB00014,Goserelin,solid,C0021177,0.19,Libido increased,C0006826,Malignant Neoplasms,1.0
DB00014,Goserelin,solid,C0021177,0.19,Libido increased,C0014175,Endometriosis,2.0
DB00014,Goserelin,solid,C0021177,0.19,Libido increased,C0025323,Menorrhagia,1.0
DB00014,Goserelin,solid,C0021177,0.19,Libido increased,C0025874,Metrorrhagia,1.0
DB00014,Goserelin,solid,C0021177,0.19,Libido increased,C0027627,Neoplasm Metastasis,2.0
DB00014,Goserelin,solid,C0021177,0.19,Libido increased,C0030193,Pain,1.0
DB00014,Goserelin,solid,C0021177,0.19,Libido increased,C0042133,Uterine Fibroids,1.0
DB00014,Goserelin,solid,C0021177,0.19,Libido increased,C0153690,Bone cancer metastatic,1.0
DB00014,Goserelin,solid,C0021177,0.19,Libido increased,C0178879,Urinary tract obstruction,3.0
DB00014,Goserelin,solid,C0021177,0.19,Libido increased,C0376358,Malignant neoplasm of prostate,3.0
DB00014,Goserelin,solid,C0021177,0.19,Libido increased,C0600139,Prostate carcinoma,2.0
DB00014,Goserelin,solid,C0021177,0.19,Libido increased,C3495917,Advanced breast cancer,1.0
DB00014,Goserelin,solid,C0021177,0.12,Disturbance in sexual arousal,C0002871,Anemia,1.0
DB00014,Goserelin,solid,C0021177,0.12,Disturbance in sexual arousal,C0006142,Malignant neoplasm of breast,1.0
DB00014,Goserelin,solid,C0021177,0.12,Disturbance in sexual arousal,C0006826,Malignant Neoplasms,1.0
DB00014,Goserelin,solid,C0021177,0.12,Disturbance in sexual arousal,C0014175,Endometriosis,2.0
DB00014,Goserelin,solid,C0021177,0.12,Disturbance in sexual arousal,C0025323,Menorrhagia,1.0
DB00014,Goserelin,solid,C0021177,0.12,Disturbance in sexual arousal,C0025874,Metrorrhagia,1.0
DB00014,Goserelin,solid,C0021177,0.12,Disturbance in sexual arousal,C0027627,Neoplasm Metastasis,2.0
DB00014,Goserelin,solid,C0021177,0.12,Disturbance in sexual arousal,C0030193,Pain,1.0
DB00014,Goserelin,solid,C0021177,0.12,Disturbance in sexual arousal,C0042133,Uterine Fibroids,1.0
DB00014,Goserelin,solid,C0021177,0.12,Disturbance in sexual arousal,C0153690,Bone cancer metastatic,1.0
DB00014,Goserelin,solid,C0021177,0.12,Disturbance in sexual arousal,C0178879,Urinary tract obstruction,3.0
DB00014,Goserelin,solid,C0021177,0.12,Disturbance in sexual arousal,C0376358,Malignant neoplasm of prostate,3.0
DB00014,Goserelin,solid,C0021177,0.12,Disturbance in sexual arousal,C0600139,Prostate carcinoma,2.0
DB00014,Goserelin,solid,C0021177,0.12,Disturbance in sexual arousal,C3495917,Advanced breast cancer,1.0
